cname,RT,precursor,formula,predicted_molecular_formula,delta_mass_predicted_formula_m/z,delta_mass_predicted_formula_m/z_ppm,parent_nucleus_category,delta_mass_m/z_parent_nucleus,substituent_combinations_text,substituents+formula,substituents+parent_nucleus_mass,delta_mass_predicted_m/z,ppm_difference,predicted_molecular_formula_correct,predicted_molecular_formula_correct,total_number_of_substituent_combinations,link,top_20_abundance_fragments_HCD110,top_20_abundance_fragments_HCD50,CH3/CH4_neutral_loss_judgement,minimum_ppm_CH3/CH4_neutral_loss
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,232.11208,92.01109000000002,2-OH+2-CH2OH,C19H18NO4,324.12303599999996,-0.00013400000003116475,0.41342,,,16,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID8_ppm4=5_324.12317.html,251.05705 (100.0) / 236.07007 (88.2) / 237.07793 (58.0) / 265.07285 (39.9) / 223.06245 (32.4) / 220.07532 (30.7) / 208.07536 (28.6) / 191.07283 (27.7) / 204.08046 (23.0) / 249.0779 (22.8) / 266.08063 (20.6) / 238.08575 (17.3) / 209.08289 (16.4) / 264.06488 (15.5) / 248.07002 (14.5) / 221.08322 (13.6) / 192.08029 (12.3) / 219.06779 (11.6) / 222.05444 (11.6) / 180.0808 (11.4) / ,324.12228 (100.0) / 309.09891 (92.0) / 266.08051 (47.0) / 280.09619 (47.0) / 308.09109 (46.1) / 294.07556 (38.3) / 292.09619 (13.1) / 306.07559 (12.6) / 265.07254 (7.3) / 238.08594 (4.7) / 281.10413 (4.2) / 296.12671 (3.0) / 295.08472 (2.4) / 251.09264 (2.0) / 68.15675 (1.9) / 252.10088 (1.8) / 279.08914 (1.6) / 263.09357 (1.3) / 251.0575 (1.3) / 278.08148 (1.0) / ,0,6.558745979173827
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,232.11208,92.01109000000002,2-OH+1-OCH3+1-CH2OH,C19H18NO4,324.12303599999996,-0.00013400000003116475,0.41342,,,16,,,,,
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,232.11208,92.01109000000002,2-OH+2-OCH3,C19H18NO4,324.12303599999996,-0.00013400000003116475,0.41342,,,16,,,,,
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,232.11208,92.01109000000002,1-CH3+3-OH+1-CH2OH,C19H18NO4,324.12303599999996,-0.00013400000003116475,0.41342,,,16,,,,0,6.558745979173827
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,232.11208,92.01109000000002,1-CH3+3-OH+1-OCH3,C19H18NO4,324.12303599999996,-0.00013400000003116475,0.41342,,,16,,,,,
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,232.11208,92.01109000000002,2-CH3+4-OH,C19H18NO4,324.12303599999996,-0.00013400000003116475,0.41342,,,16,,,,0,6.558745979173827
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,1-OH+1-CH2OH+1-OCH2O-,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,0,6.558745979173827
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,1-OH+2-CH2OH+1-O,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,0,6.558745979173827
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,1-OH+1-OCH3+1-OCH2O-,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,,
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,1-OH+1-OCH3+1-CH2OH+1-O,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,,
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,1-OH+2-OCH3+1-O,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,,
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,2-OH+1-CH2OCH2O-,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,0,6.558745979173827
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,1-CH3+2-OH+1-OCH2O-,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,0,6.558745979173827
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,1-CH3+2-OH+1-CH2OH+1-O,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,0,6.558745979173827
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,1-CH3+2-OH+1-OCH3+1-O,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,,
8,8.8697698,324.12317,,C19H18NO4,0.00040999999998803105,1.26495,234.12773,89.99544,2-CH3+3-OH+1-O,C19H18NO4,324.123036,-0.00013400000000274304,0.41342,,,16,,,,0,6.558745979173827
9,8.5137437,326.13815,,C19H20NO4,0.0010800000000017462,3.31148,234.12773,92.01041999999998,2-OH+2-CH2OH,C19H20NO4,326.138686,0.0005360000000109721,1.64348,,,6,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID9_ppm4=5_326.13815.html,238.08577 (100.0) / 91.05452 (66.1) / 267.08847 (57.4) / 266.08044 (54.4) / 89.03887 (54.0) / 210.09087 (44.9) / 78.04678 (44.4) / 239.0934 (44.3) / 165.06982 (36.8) / 222.09097 (36.4) / 65.03906 (34.2) / 134.03613 (30.8) / 95.04937 (29.3) / 224.07036 (25.3) / 250.08557 (25.0) / 146.05997 (23.1) / 196.07513 (23.0) / 211.09872 (16.7) / 220.07509 (16.2) / 221.08342 (15.3) / ,326.13788 (100.0) / 311.11459 (38.1) / 310.10684 (33.2) / 282.11209 (20.1) / 267.08871 (10.9) / 149.05957 (7.8) / 268.09644 (5.8) / 294.11182 (5.6) / 295.08258 (5.6) / 296.09119 (4.2) / 267.06351 (2.9) / 58.0657 (2.0) / 240.10078 (2.0) / 279.08817 (1.8) / 134.03606 (1.8) / 91.05453 (1.8) / 176.07091 (1.8) / 174.05484 (1.5) / 281.10355 (1.1) / 282.08881 (1.1) / ,0,12.652724527745313
9,8.5137437,326.13815,,C19H20NO4,0.0010800000000017462,3.31148,234.12773,92.01041999999998,2-OH+1-OCH3+1-CH2OH,C19H20NO4,326.138686,0.0005360000000109721,1.64348,,,6,,,,,
9,8.5137437,326.13815,,C19H20NO4,0.0010800000000017462,3.31148,234.12773,92.01041999999998,2-OH+2-OCH3,C19H20NO4,326.138686,0.0005360000000109721,1.64348,,,6,,,,,
9,8.5137437,326.13815,,C19H20NO4,0.0010800000000017462,3.31148,234.12773,92.01041999999998,1-CH3+3-OH+1-CH2OH,C19H20NO4,326.138686,0.0005360000000109721,1.64348,,,6,,,,0,12.652724527745313
9,8.5137437,326.13815,,C19H20NO4,0.0010800000000017462,3.31148,234.12773,92.01041999999998,1-CH3+3-OH+1-OCH3,C19H20NO4,326.138686,0.0005360000000109721,1.64348,,,6,,,,,
9,8.5137437,326.13815,,C19H20NO4,0.0010800000000017462,3.31148,234.12773,92.01041999999998,2-CH3+4-OH,C19H20NO4,326.138686,0.0005360000000109721,1.64348,,,6,,,,0,12.652724527745313
10,4.9801043,326.13831,,C19H20NO4,0.0009200000000078035,2.82089,234.12773,92.01057999999998,2-OH+2-CH2OH,C19H20NO4,326.138686,0.0003760000000170294,1.15289,,,6,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID10_ppm4=5_326.13831.html,208.07549 (100.0) / 222.09085 (84.8) / 206.05969 (77.9) / 207.06746 (59.5) / 180.08043 (57.2) / 236.07018 (55.1) / 220.0753 (54.5) / 152.06184 (50.4) / 194.0961 (45.3) / 178.06462 (43.2) / 192.08046 (41.5) / 191.07266 (40.2) / 165.06956 (39.3) / 204.08046 (34.4) / 221.08313 (32.2) / 252.06479 (28.5) / 179.07243 (27.6) / 153.06952 (24.2) / 196.07512 (23.4) / 250.08577 (22.2) / ,311.11447 (100.0) / 326.13788 (68.9) / 265.10901 (22.6) / 266.11691 (16.7) / 252.10141 (16.1) / 222.09091 (12.2) / 237.11411 (10.7) / 250.08551 (9.5) / 251.09314 (7.4) / 236.10657 (6.7) / 282.11194 (5.4) / 223.09856 (5.4) / 278.08054 (4.8) / 236.07031 (4.7) / 296.09109 (4.6) / 268.09656 (4.6) / 264.10114 (4.0) / 237.07809 (3.5) / 294.11145 (3.4) / 224.10625 (3.3) / ,0,4.527419796316665
10,4.9801043,326.13831,,C19H20NO4,0.0009200000000078035,2.82089,234.12773,92.01057999999998,2-OH+1-OCH3+1-CH2OH,C19H20NO4,326.138686,0.0003760000000170294,1.15289,,,6,,,,,
10,4.9801043,326.13831,,C19H20NO4,0.0009200000000078035,2.82089,234.12773,92.01057999999998,2-OH+2-OCH3,C19H20NO4,326.138686,0.0003760000000170294,1.15289,,,6,,,,,
10,4.9801043,326.13831,,C19H20NO4,0.0009200000000078035,2.82089,234.12773,92.01057999999998,1-CH3+3-OH+1-CH2OH,C19H20NO4,326.138686,0.0003760000000170294,1.15289,,,6,,,,0,4.527419796316665
10,4.9801043,326.13831,,C19H20NO4,0.0009200000000078035,2.82089,234.12773,92.01057999999998,1-CH3+3-OH+1-OCH3,C19H20NO4,326.138686,0.0003760000000170294,1.15289,,,6,,,,,
10,4.9801043,326.13831,,C19H20NO4,0.0009200000000078035,2.82089,234.12773,92.01057999999998,2-CH3+4-OH,C19H20NO4,326.138686,0.0003760000000170294,1.15289,,,6,,,,0,4.527419796316665
11,5.1907214,326.13861,,C19H20NO4,0.0006199999999694228,1.90103,234.12773,92.01088000000001,2-OH+2-CH2OH,C19H20NO4,326.138686,7.59999999786487e-05,0.23303,,,6,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID11_ppm4=5_326.13861.html,252.06494 (100.0) / 224.07024 (37.6) / 225.07794 (21.6) / 236.07018 (21.5) / 197.05968 (15.2) / 266.08026 (14.2) / 250.08603 (13.2) / 196.07533 (13.2) / 208.07501 (10.2) / 152.06189 (9.6) / 178.0649 (9.1) / 280.05972 (9.0) / 222.09038 (7.6) / 194.09651 (7.1) / 58.06577 (7.1) / 204.08066 (6.7) / 207.0672 (6.4) / 168.08046 (6.4) / 180.08081 (5.7) / 235.06267 (5.4) / ,311.11447 (100.0) / 326.13791 (36.2) / 296.09113 (32.4) / 252.06483 (11.1) / 281.06754 (9.9) / 278.08054 (7.2) / 280.05975 (5.9) / 268.09583 (5.4) / 240.10115 (5.1) / 58.06568 (3.8) / 250.08582 (3.4) / 253.0726 (1.9) / 295.08237 (1.6) / 266.11508 (1.5) / 265.10855 (1.3) / 310.1066 (1.3) / 222.09039 (1.3) / 266.08084 (1.3) / 68.12806 (1.0) / 267.08829 (0.9) / ,0,2.4960936134595038
11,5.1907214,326.13861,,C19H20NO4,0.0006199999999694228,1.90103,234.12773,92.01088000000001,2-OH+1-OCH3+1-CH2OH,C19H20NO4,326.138686,7.59999999786487e-05,0.23303,,,6,,,,,
11,5.1907214,326.13861,,C19H20NO4,0.0006199999999694228,1.90103,234.12773,92.01088000000001,2-OH+2-OCH3,C19H20NO4,326.138686,7.59999999786487e-05,0.23303,,,6,,,,,
11,5.1907214,326.13861,,C19H20NO4,0.0006199999999694228,1.90103,234.12773,92.01088000000001,1-CH3+3-OH+1-CH2OH,C19H20NO4,326.138686,7.59999999786487e-05,0.23303,,,6,,,,0,2.4960936134595038
11,5.1907214,326.13861,,C19H20NO4,0.0006199999999694228,1.90103,234.12773,92.01088000000001,1-CH3+3-OH+1-OCH3,C19H20NO4,326.138686,7.59999999786487e-05,0.23303,,,6,,,,,
11,5.1907214,326.13861,,C19H20NO4,0.0006199999999694228,1.90103,234.12773,92.01088000000001,2-CH3+4-OH,C19H20NO4,326.138686,7.59999999786487e-05,0.23303,,,6,,,,0,2.4960936134595038
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,232.11208,103.97432000000003,1-OH+2-OCH2O-,C19H14NO5,336.08664999999996,0.0002499999999656666,0.74386,,,16,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID12_ppm4=5_336.0864.html,176.06177 (100.0) / 191.07254 (89.6) / 204.08043 (88.5) / 178.06488 (78.9) / 203.07271 (78.5) / 165.06963 (71.4) / 206.05957 (64.8) / 190.0649 (59.9) / 235.06215 (59.7) / 169.06461 (58.5) / 152.06177 (52.6) / 220.07489 (51.0) / 192.0804 (48.1) / 207.06717 (45.3) / 202.06473 (38.5) / 236.06981 (35.0) / 177.05669 (28.4) / 248.07013 (27.6) / 178.07819 (26.6) / 177.06911 (20.9) / ,336.08578 (100.0) / 308.09106 (79.5) / 292.06012 (16.6) / 250.08597 (14.8) / 278.08078 (13.9) / 334.07089 (11.7) / 293.06702 (11.1) / 280.09589 (9.0) / 235.06131 (7.7) / 290.08038 (7.0) / 204.08006 (6.4) / 321.05902 (6.1) / 306.07465 (5.2) / 232.07532 (5.0) / 263.056 (4.6) / 265.07272 (3.6) / 222.09021 (3.6) / 320.09283 (3.2) / 264.06464 (3.1) / 276.06485 (3.0) / ,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,230.09643,105.98997000000003,2-OH+1-CH2OH+1-OCH2O-,C19H14NO5,336.08664999999996,0.0002499999999656666,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,230.09643,105.98997000000003,2-OH+1-OCH3+1-OCH2O-,C19H14NO5,336.08664999999996,0.0002499999999656666,0.74386,,,16,,,,,
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,230.09643,105.98997000000003,3-OH+1-CH2OCH2O-,C19H14NO5,336.08664999999996,0.0002499999999656666,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,230.09643,105.98997000000003,1-CH3+3-OH+1-OCH2O-,C19H14NO5,336.08664999999996,0.0002499999999656666,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,2-OCH2O-+1-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,1-CH2OH+1-OCH2O-+2-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,2-CH2OH+3-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,1-OCH3+1-OCH2O-+2-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,,
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,1-OCH3+1-CH2OH+3-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,,
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,2-OCH3+3-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,,
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,1-OH+2-O+1-CH2OCH2O-,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,1-CH3+1-OH+1-OCH2O-+2-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,1-CH3+1-OH+1-CH2OH+3-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,0,22.15514532518634
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,1-CH3+1-OH+1-OCH3+3-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,,
12,15.884822,336.0864,,C19H14NO5,0.0007940000000417058,2.36249,234.12773,101.95867000000001,2-CH3+2-OH+3-O,C19H14NO5,336.08665,0.0002499999999940883,0.74386,,,16,,,,0,22.15514532518634
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,232.11208,103.97486000000004,1-OH+2-OCH2O-,C19H14NO5,336.08664999999996,-0.00029000000003520654,0.86287,,,16,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID13_ppm4=5_336.08694.html,191.07272 (100.0) / 220.07538 (80.9) / 204.08051 (72.1) / 192.08037 (57.2) / 178.06476 (55.6) / 207.06755 (49.4) / 152.06183 (37.1) / 165.06963 (36.2) / 190.06488 (35.1) / 236.06999 (32.7) / 180.08051 (32.4) / 248.06992 (31.4) / 206.0596 (30.9) / 235.06224 (30.3) / 208.07562 (24.6) / 250.08575 (23.0) / 167.07265 (20.5) / 221.08334 (20.2) / 179.07289 (19.1) / 166.06511 (18.3) / ,336.08575 (100.0) / 280.09604 (31.6) / 308.09097 (29.2) / 250.08569 (11.2) / 279.08835 (7.8) / 222.09084 (6.6) / 278.08057 (6.1) / 265.07248 (6.1) / 293.06747 (4.9) / 334.07043 (4.6) / 263.09338 (3.8) / 264.06488 (2.9) / 306.07538 (2.9) / 252.10049 (2.0) / 249.07764 (1.9) / 235.06169 (1.6) / 220.07487 (1.6) / 248.07112 (1.5) / 263.05777 (1.3) / 237.07849 (1.2) / ,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,230.09643,105.99051000000003,2-OH+1-CH2OH+1-OCH2O-,C19H14NO5,336.08664999999996,-0.00029000000003520654,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,230.09643,105.99051000000003,2-OH+1-OCH3+1-OCH2O-,C19H14NO5,336.08664999999996,-0.00029000000003520654,0.86287,,,16,,,,0,100
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,230.09643,105.99051000000003,3-OH+1-CH2OCH2O-,C19H14NO5,336.08664999999996,-0.00029000000003520654,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,230.09643,105.99051000000003,1-CH3+3-OH+1-OCH2O-,C19H14NO5,336.08664999999996,-0.00029000000003520654,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,2-OCH2O-+1-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,1-CH2OH+1-OCH2O-+2-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,2-CH2OH+3-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,1-OCH3+1-OCH2O-+2-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,0,100
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,1-OCH3+1-CH2OH+3-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,0,100
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,2-OCH3+3-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,0,100
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,1-OH+2-O+1-CH2OCH2O-,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,1-CH3+1-OH+1-OCH2O-+2-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,1-CH3+1-OH+1-CH2OH+3-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,,
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,1-CH3+1-OH+1-OCH3+3-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,0,100
13,11.275527,336.08694,,C19H14NO5,0.0002540000000408327,0.75576,234.12773,101.95921000000001,2-CH3+2-OH+3-O,C19H14NO5,336.08665,-0.00029000000000678483,0.86287,,,16,,,,,
14,12.92448,336.12027,,,,,,,,,,,,0.0,0.0,0,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,2-CH2OH+1-OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,file:\\\C:\work\MS-SMART\results\20230420-XTW-HCD110\_ID15_ppm4=5_336.12286.html,204.08054 (100.0) / 233.08316 (84.3) / 220.07527 (64.7) / 234.09093 (56.1) / 191.07256 (40.6) / 232.07536 (32.6) / 205.08827 (29.3) / 262.08536 (26.1) / 248.07005 (25.3) / 249.07776 (24.5) / 217.08839 (22.7) / 216.08044 (22.3) / 219.06735 (21.6) / 246.09097 (16.0) / 215.07272 (15.9) / 203.07259 (15.1) / 189.06996 (13.6) / 277.07339 (13.1) / 223.06274 (12.9) / 236.0701 (12.6) / ,336.12219 (100.0) / 320.091 (80.4) / 292.09619 (38.8) / 290.08051 (8.6) / 262.08548 (7.4) / 321.09918 (7.2) / 264.10132 (6.0) / 318.0755 (5.2) / 263.09351 (3.4) / 306.07718 (2.7) / 277.07291 (2.4) / 291.08826 (2.3) / 308.12784 (2.2) / 278.08087 (2.1) / 249.07773 (2.1) / 234.09042 (2.0) / 67.99079 (1.8) / 307.08298 (1.6) / 246.09117 (1.2) / 235.09816 (0.8) / ,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,1-OCH3+1-CH2OH+1-OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,2-OCH3+1-OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,1-OH+1-CH2OH+1-CH2OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,1-OH+1-OCH3+1-CH2OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,1-CH3+1-OH+1-CH2OH+1-OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,1-CH3+1-OH+1-OCH3+1-OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,1-CH3+2-OH+1-CH2OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,232.11208,104.01078000000001,2-CH3+2-OH+1-OCH2O-,C20H18NO4,336.12303599999996,0.00017599999998196836,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,1-OH+3-CH2OH,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,1-OH+1-OCH3+2-CH2OH,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,1-OH+2-OCH3+1-CH2OH,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,1-OH+3-OCH3,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,1-CH3+2-OH+2-CH2OH,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,1-CH3+2-OH+1-OCH3+1-CH2OH,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,1-CH3+2-OH+2-OCH3,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,2-CH3+3-OH+1-CH2OH,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,2-CH3+3-OH+1-OCH3,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,230.09643,106.02643,3-CH3+4-OH,C20H18NO4,336.123036,0.0001759999999961792,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,234.12773,101.99512999999999,1-OCH2O-+1-CH2OCH2O-,C20H18NO4,336.123036,0.00017600000001039007,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,234.12773,101.99512999999999,1-CH2OH+1-O+1-CH2OCH2O-,C20H18NO4,336.123036,0.00017600000001039007,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,234.12773,101.99512999999999,1-OCH3+1-O+1-CH2OCH2O-,C20H18NO4,336.123036,0.00017600000001039007,0.52362,,,33,,,,,
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,234.12773,101.99512999999999,1-CH3+2-OCH2O-,C20H18NO4,336.123036,0.00017600000001039007,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,234.12773,101.99512999999999,1-CH3+1-CH2OH+1-OCH2O-+1-O,C20H18NO4,336.123036,0.00017600000001039007,0.52362,,,33,,,,0,6.926147988725793
15,10.671372,336.12286,,C20H18NO4,0.0007200000000011642,2.14207,234.12773,101.99512999999999,1-CH3+2-CH2OH+2-O,C20H18NO4,336.123036,0.00017600000001039007,0.52362,,,33,,,,0,6.926147988725793
